id,curso,idade,ingresso,ano_ingresso,modelo_ensino,infra_biblioteca,infra_lab_info,infra_lab_pesq,infra_internet_dispon,infra_internet_wifi,infra_index,infra_index_100,acess_calcadas,acess_vias_edif,acess_rota,acess_sanit,acess_elev_rampa,acess_index,acess_index_100,empre_pensamento,empre_realizacao,empre_curiosidade,empre_planejamento,empre_apoio,empre_index,empre_index_100,projeto_empresa_junior,projeto_aiesec,projeto_enactus,projeto_iniciacao_cientifica,projeto_monitoria,engajamento_projetos,perm_amigos_as,perm_boas_oportunidades_de_coloca_o_no_mercado,perm_bons_as_professores_as,perm_fam_lia,perm_identifica_o_com_o_curso_escolhido,perm_localiza_o_da_institui_o_de_ensino_superior,perm_obten_o_do_diploma,perm_prest_gio_da_institui_o_de_ensino_superior,perm_qualidade_da_infraestrutura_da_institui_o_de_ensino_superior,perm_qualidade_do_ensino,evas_alto_indice_reprovacao,evas_custo_mensalidade,evas_emprego,evas_falta_professores,evas_greves,evas_indisp_tempo,evas_metodologia,evas_novas_oportunidades,evas_problemas_financeiros,evas_qualidade_infra,evas_qualidade_ensino,evas_didatica,evas_dificuldade_manter,evas_conciliar_horario,evas_falta_motivacao,evas_nao_ident_profissao,evas_casamento,evas_filhos,evas_nunca_deixaria,evas_nao_adaptacao_remoto,risco_evasao_raw,risco_evasao_score
118400010355,Engenharia civil,31,2016/2,2016,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,3.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,4.0,4.0,4.0,3.0,3.6,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7
118399993209,Engenharia mecatrônica,18,2023/1,2023,Apenas ensino presencial,4.0,4.0,,4.0,3.0,3.75,68.8,,,,,,,,2.0,4.0,5.0,3.0,3.0,3.4,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399987643,Engenharia de minas,21,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,4.0,4.0,3.0,3.0,3.4,60.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399977841,Química industrial e tecnológica,22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,4.0,3.0,4.0,75.0,,,,,,,,3.0,4.0,4.0,2.0,2.0,3.0,50.0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,3,50.0
118399975940,Engenharia de computação (DCN Engenharia),22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,4.0,2.0,4.0,3.0,3.2,55.0,,,,,,,,4.0,3.0,4.0,2.0,1.0,2.8,45.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,33.3
118399969058,Química industrial e tecnológica,22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,,4.0,4.0,4.0,4.25,81.2,,,,,,,,3.0,4.0,4.0,3.0,3.0,3.4,60.0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,6,100.0
118399912125,Engenharia de transportes,35,2015/2,2015,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,2.0,2.0,3.2,55.0,,,,,,,,4.0,3.0,5.0,2.0,4.0,3.6,65.0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,4,66.7
118399940250,Química industrial e tecnológica,18,2023/1,2023,Apenas ensino presencial,5.0,,,,,5.0,100.0,,,,,,,,5.0,5.0,4.0,4.0,5.0,4.6,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,33.3
118399922589,Engenharia de computação (DCN Computação),38,2022/1,2022,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,,5.0,4.0,4.25,81.2,,,,,,,,3.0,2.0,2.0,2.0,4.0,2.6,40.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,16.7
118399926953,Engenharia de materiais,24,2017/2,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,3.0,3.0,4.2,80.0,,,,,,,,4.0,3.0,4.0,2.0,3.0,3.2,55.0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,16.7
118399929415,Engenharia de computação (DCN Computação),20,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,5.0,4.0,4.8,95.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
118399920476,Engenharia ambiental e sanitária,20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,3.0,,4.0,4.0,75.0,,,,,,,,3.0,2.0,3.0,2.0,1.0,2.2,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,33.3
118399913326,Moda,24,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,5.0,5.0,5.0,100.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16.7
118399909061,Engenharia de materiais,18,2023/1,2023,Apenas ensino presencial,5.0,4.0,5.0,5.0,5.0,4.8,95.0,,,,,,,,4.0,4.0,5.0,4.0,4.0,4.2,80.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,50.0
118399908489,Moda,33,2022/2,2022,Apenas ensino presencial,4.0,4.0,5.0,5.0,4.0,4.4,85.0,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.2,55.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,33.3
118399901284,Engenharia mecânica,24,2017/2,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,2.0,3.0,3.0,3.2,55.0,,,,,,,,4.0,5.0,4.0,4.0,4.0,4.2,80.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.7
118399883737,Engenharia civil,24,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,5.0,3.0,3.0,4.0,75.0,,,,,,,,3.0,3.0,2.0,4.0,2.0,2.8,45.0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,3,50.0
118399894245,Administração,19,2023/1,2023,Apenas ensino presencial,4.0,,,5.0,5.0,4.666666666666667,91.7,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399881655,Engenharia metalúrgica,19,2022/1,2022,Apenas ensino presencial,5.0,4.0,4.0,4.0,4.0,4.2,80.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,50.0
118399871259,Administração,32,2023/1,2023,Apenas ensino presencial,5.0,4.0,,,,4.5,87.5,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,33.3
118399867592,Letras português,19,2022/2,2022,Apenas ensino presencial,5.0,4.0,,5.0,4.0,4.5,87.5,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,4,66.7
118399874651,Engenharia de materiais,19,2022/1,2022,Apenas o ensino remoto,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399844953,Engenharia de computação (DCN Computação),20,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,2.0,4.0,4.0,3.2,55.0,,,,,,,,4.0,4.0,4.0,4.0,3.0,3.8,70.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,33.3
118399843094,Engenharia ambiental e sanitária,19,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399808804,Engenharia de energia,23,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,3.0,3.0,4.2,80.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399774735,Engenharia elétrica,23,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,3.0,3.6,65.0,,,,,,,,4.0,,5.0,4.0,5.0,4.5,87.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,5,83.3
118399783934,Engenharia mecânica,27,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,3.0,2.0,4.0,3.4,60.0,,,,,,,,5.0,5.0,4.0,5.0,4.0,4.6,90.0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399789802,Administração,23,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399748594,Engenharia civil,18,2023/1,2023,Apenas ensino presencial,4.0,3.0,3.0,3.0,3.0,3.2,55.0,,,,,,,,4.0,3.0,4.0,4.0,3.0,3.6,65.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,50.0
118399748397,Engenharia mecatrônica,25,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,3.0,5.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,5.0,3.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399730659,Engenharia de transportes,19,2022/2,2022,Apenas ensino presencial,3.0,4.0,4.0,1.0,2.0,2.8,45.0,,,,,,,,4.0,4.0,4.0,2.0,4.0,3.6,65.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,16.7
118399749007,Engenharia de computação (DCN Computação),23,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,,4.0,4.0,3.5,62.5,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399734574,Engenharia de controle e automação,22,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,3.0,2.0,2.0,3.2,55.0,,,,,,,,4.0,4.0,5.0,4.0,4.0,4.2,80.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,3,50.0
118399732153,Química industrial e tecnológica,23,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,3.0,3.0,2.0,3.2,55.0,2.0,1.0,2.0,4.0,2.0,2.2,30.0,2.0,2.0,2.0,2.0,1.0,1.8,20.0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,16.7
118399739249,Engenharia de materiais,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,2.0,2.0,3.4,60.0,,,,,,,,4.0,4.0,5.0,4.0,3.0,4.0,75.0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,33.3
118399725583,Engenharia elétrica,25,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,4.0,3.8,70.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,33.3
118399724141,Engenharia mecatrônica,21,2023/1,2023,Apenas ensino presencial,5.0,4.0,5.0,5.0,5.0,4.8,95.0,,,,,,,,5.0,5.0,5.0,4.0,5.0,4.8,95.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399714500,Engenharia de materiais,28,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,3.0,3.8,70.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
118399723478,Engenharia mecatrônica,21,2023/1,2023,Apenas ensino presencial,5.0,3.0,3.0,4.0,3.0,3.6,65.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399706438,Engenharia mecânica,27,2014/2,2014,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,5.0,4.0,4.0,4.4,85.0,,,,,,,,5.0,5.0,5.0,4.0,4.0,4.6,90.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399705608,Engenharia de controle e automação,19,2023/1,2023,Apenas ensino presencial,4.0,5.0,2.0,4.0,4.0,3.8,70.0,,,,,,,,5.0,5.0,4.0,5.0,5.0,4.8,95.0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.7
118399701934,Engenharia de controle e automação,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,5.0,4.0,3.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,2.0,2.0,3.2,55.0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3,50.0
118399657222,Engenharia civil,20,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,5,83.3
118399686730,Engenharia de computação (DCN Computação),19,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,,3.0,2.0,3.5,62.5,,,,,,,,4.0,3.0,4.0,2.0,3.0,3.2,55.0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,16.7
118399686262,Engenharia ambiental e sanitária,21,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,4.0,4.0,5.0,5.0,4.6,90.0,,,,,,,,5.0,4.0,5.0,4.0,4.0,4.4,85.0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.7
118399683183,Engenharia civil,43,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,5.0,5.0,5.0,100.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,50.0
118399687038,Engenharia elétrica,22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,4.0,4.0,4.0,4.4,85.0,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.2,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399681511,Engenharia ambiental e sanitária,22,2020/1,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,,5.0,5.0,5.0,100.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,33.3
118399680510,Engenharia,27,2015/1,2015,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,3.0,3.6,65.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399677520,Engenharia civil,24,2017/2,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,5.0,5.0,4.4,85.0,,,,,,,,5.0,4.0,4.0,5.0,4.0,4.4,85.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399671876,Moda,24,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,2,33.3
118399673697,Engenharia,18,2023/1,2023,Apenas ensino presencial,4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,33.3
118399670060,Engenharia ambiental e sanitária,22,2019/2,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,2.0,3.0,2.0,2.0,2.6,40.0,,,,,,,,4.0,4.0,3.0,4.0,3.0,3.6,65.0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,33.3
118399659242,Engenharia de computação (DCN Computação),17,2023/1,2023,Apenas ensino presencial,5.0,5.0,,5.0,5.0,5.0,100.0,,,,,,,,1.0,3.0,2.0,3.0,2.0,2.2,30.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,3,50.0
118399667742,Engenharia de computação (DCN Computação),21,2023/1,2023,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,5.0,4.0,3.0,4.0,4.0,75.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399650022,Engenharia química,18,2023/1,2023,Apenas ensino presencial,3.0,4.0,4.0,3.0,2.0,3.2,55.0,,,,,,,,4.0,4.0,5.0,5.0,2.0,4.0,75.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,33.3
118399647625,Engenharia de computação (DCN Computação),32,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,3.0,3.0,4.0,4.0,3.8,70.0,,,,,,,,2.0,5.0,3.0,1.0,2.0,2.6,40.0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399655155,Administração,28,2021/2,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,,3.0,3.0,3.5,62.5,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
118399636807,Engenharia elétrica,24,2017/2,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,3.0,4.0,3.8,70.0,,,,,,,,5.0,4.0,4.0,4.0,4.0,4.2,80.0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,16.7
118399639266,Química industrial e tecnológica,19,2023/1,2023,Apenas ensino presencial,5.0,3.0,4.0,4.0,3.0,3.8,70.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399626853,Engenharia ambiental e sanitária,19,2023/1,2023,Apenas ensino presencial,5.0,4.0,4.0,3.0,3.0,3.8,70.0,,,,,,,,4.0,3.0,4.0,4.0,3.0,3.6,65.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,33.3
118399563765,Engenharia civil,41,2017/1,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,3.0,1.0,1.0,2.6,40.0,,,,,,,,2.0,4.0,4.0,4.0,4.0,3.6,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399494236,Engenharia de materiais,69,2018/1,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,4.0,3.0,4.0,3.0,3.4,60.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399482345,Engenharia de computação (DCN Computação),19,2023/1,2023,Apenas ensino presencial,,3.0,,5.0,4.0,4.0,75.0,,,,,,,,4.0,4.0,4.0,4.0,3.0,3.8,70.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,33.3
118399462035,Engenharia civil,55,2017/2,2017,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,4.0,4.0,3.0,3.8,70.0,,,,,,,,3.0,3.0,4.0,4.0,3.0,3.4,60.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,33.3
118399424951,Engenharia de computação (DCN Computação),26,2018/2,2018,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,3.0,3.0,3.0,3.0,3.2,55.0,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.2,55.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,4,66.7
118399423654,Engenharia ambiental,25,2020/2,2020,Remoto e presencial (em decorrência da pandemia de COVID-19),5.0,5.0,5.0,5.0,5.0,5.0,100.0,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399417346,Engenharia de computação (DCN Computação),21,2022/1,2022,Apenas ensino presencial,4.0,4.0,4.0,4.0,4.0,4.0,75.0,,,,,,,,3.0,5.0,4.0,4.0,3.0,3.8,70.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,50.0
118399422826,Engenharia elétrica,22,2019/1,2019,Remoto e presencial (em decorrência da pandemia de COVID-19),4.0,4.0,3.0,3.0,5.0,3.8,70.0,,,,,,,,3.0,4.0,3.0,2.0,2.0,2.8,45.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
118399417454,Engenharia de computação (DCN Computação),18,2023/1,2023,Apenas ensino presencial,4.0,5.0,5.0,3.0,3.0,4.0,75.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
118399406464,Engenharia mecatrônica,27,2021/1,2021,Remoto e presencial (em decorrência da pandemia de COVID-19),3.0,3.0,3.0,4.0,4.0,3.4,60.0,3.0,4.0,4.0,3.0,4.0,3.6,65.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,50.0
118399407492,Engenharia elétrica,19,2023/1,2023,Apenas ensino presencial,,5.0,5.0,1.0,1.0,3.0,50.0,,,,,,,,5.0,5.0,5.0,5.0,3.0,4.6,90.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
